"","id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
"3407",5033,"functional",-8.90296119,33.04170445,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3408",5276,"non-functional",-9.16657454,32.90339297,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3409",5444,"functional",-8.80509213,32.66957989,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3410",5578,"non-functional",-9.1578842,32.83575212,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3411",5678,"non-functional",-9.10356059,33.04952766,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3412",5954,"non-functional",-8.93107888,32.80519299,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3413",6092,"functional",-9.1508297,32.91526634,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3414",6110,"functional",-9.20375859,32.93374848,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3415",6116,"functional-needs-repair",-9.08526278,32.81510985,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3416",6161,"non-functional",-9.23680557,32.62326141,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3417",6207,"non-functional",-9.19459111,32.57799839,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3418",6399,"non-functional",-8.99234877,32.97123823,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3419",6475,"functional",-8.77801526,32.71052168,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3420",6504,"functional",-8.9112822,32.70104745,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3421",6729,"functional",-8.91826493,32.8018725,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3422",6859,"non-functional",-9.17212182,32.88268032,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3423",7555,"functional",-9.1230375,32.35547834,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3424",7579,"non-functional",-9.08069668,32.85944489,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3425",7607,"non-functional",-8.87799722,33.05536253,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3426",7627,"non-functional",-9.23926853,32.6138296,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3427",7722,"non-functional",-9.06064196,32.87348394,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3428",7798,"non-functional",-9.22843463,32.86242748,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3429",8041,"non-functional",-9.0393797,32.86678807,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3430",8267,"functional",-8.95607174,33.16485916,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3431",8270,"functional",-9.0919875,33.10450377,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3432",8278,"functional",-9.14247195,32.90467013,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3433",8290,"non-functional",-9.06936298,33.1560933,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3434",8513,"non-functional",-9.06371867,33.13996666,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3435",8567,"non-functional",-8.98177939,32.9610355,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3436",8643,"functional",-8.7747408,32.70363911,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3437",8788,"non-functional",-8.96898332,33.00442537,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3438",8866,"functional",-8.81828747,32.92949828,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3439",8999,"functional-needs-repair",-8.90962785,32.87583703,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3440",9076,"non-functional",-9.0479805,33.16930495,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3441",9116,"non-functional",-8.81981616,32.87169421,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3442",9221,"non-functional",-9.27175996,32.69636281,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3443",9384,"non-functional",-9.0326121,32.8486752,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3444",9570,"non-functional",-8.8222272,32.85120938,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3445",9714,"non-functional",-8.88496296,32.74628709,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3446",9724,"functional",-9.01597033,33.13891492,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3447",9763,"functional",-9.08740584,32.73665227,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3448",9833,"non-functional",-8.89057201,32.72932341,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3449",9924,"functional-needs-repair",-9.10691973,32.8357294,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3450",10183,"non-functional",-8.82731588,32.8360125,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3451",10227,"non-functional",-9.09925992,32.48157732,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3452",10322,"functional",-9.23625659,32.87005344,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3453",10369,"non-functional",-8.96314714,32.91666918,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3454",10370,"non-functional",-8.99299499,33.06532187,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3455",10606,"non-functional",-9.22220558,32.87200532,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3456",10640,"functional",-8.78884924,32.90385895,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3457",10778,"non-functional",-9.08242611,33.1280713,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3458",10898,"functional-needs-repair",-9.00423415,33.11183689,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3459",10938,"non-functional",-9.24922306,32.83189751,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3460",11073,"functional-needs-repair",-8.98943513,32.79812243,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3461",11115,"functional",-9.03934377,33.0476813,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3462",11117,"functional",-8.98384198,32.85442008,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3463",11457,"non-functional",-8.92984172,32.99546406,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3464",11596,"functional",-9.02493,33.12266956,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3465",11610,"functional",-9.15457243,32.90047547,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3466",11800,"functional",-9.15228151,32.52006697,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3467",11968,"non-functional",-8.96316035,32.82920707,"Mbeya","vwc","dry",0,"KKKT","KKKT"
"3468",12060,"functional",-8.90946214,32.69937324,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3469",12123,"non-functional",-8.80616446,32.65276024,"Mbeya","vwc","dry",0,"KKKT","KKKT"
"3470",12318,"non-functional",-9.23986922,32.61348336,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3471",12618,"functional-needs-repair",-9.1054527,32.83221259,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3472",12713,"non-functional",-9.03252919,32.86774648,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3473",12717,"functional",-9.20961883,32.93386901,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3474",12923,"functional",-9.09369803,32.82712593,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3475",12990,"functional",-9.08611779,32.5016412,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3476",13034,"non-functional",-8.81865314,32.88265953,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3477",13331,"functional",-9.15850848,32.94695769,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3478",13586,"functional",-9.06665817,32.84049816,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3479",13753,"functional",-9.08897383,33.1984333,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3480",13796,"functional",-8.93232273,33.18819464,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3481",13844,"functional",-9.04130757,33.08149554,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3482",13879,"non-functional",-8.97997546,32.77023577,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3483",13882,"non-functional",-8.92422514,32.99408992,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3484",13999,"non-functional",-9.22015959,32.87154789,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3485",14146,"non-functional",-9.08122219,32.49986613,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3486",14231,"non-functional",-8.94429539,33.07154736,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3487",14415,"functional-needs-repair",-9.06093343,32.84190912,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3488",14576,"non-functional",-9.09065123,32.81805495,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3489",14594,"non-functional",-9.13389782,33.15148082,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3490",14873,"non-functional",-8.99221441,32.85998303,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3491",14898,"non-functional",-9.14037591,33.08742386,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3492",14920,"non-functional",-8.84973346,32.76947702,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3493",14963,"functional",-9.02328612,33.08852742,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3494",15359,"non-functional",-8.98143636,33.06903414,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3495",15474,"non-functional",-9.12595313,33.15227236,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3496",15483,"non-functional",-8.8227853,32.92186305,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3497",15546,"functional",-9.24357802,32.82659009,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3498",15659,"functional",-9.17161992,32.84840237,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3499",15756,"functional-needs-repair",-9.09765948,32.8137756,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3500",15826,"non-functional",-8.77507752,32.85026096,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3501",15859,"non-functional",-9.26174593,32.83456892,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3502",16089,"non-functional",-8.91365221,32.886404,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3503",16111,"non-functional",-9.04650296,33.15175056,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3504",16190,"functional",-8.84035774,32.79204887,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3505",16271,"functional-needs-repair",-9.0106193,32.84714103,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3506",16478,"functional",-8.94013715,32.83642211,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3507",16538,"non-functional",-8.9155897,32.82158842,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3508",16624,"functional-needs-repair",-9.10244804,32.76261818,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3509",16739,"non-functional",-8.97579355,32.9855407,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3510",16820,"functional",-9.09553584,32.74993594,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3511",16855,"functional",-9.13686032,32.79325317,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3512",16885,"non-functional",-9.26253616,32.83189195,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3513",17038,"functional",-9.06392131,33.13409197,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3514",17275,"functional",-8.99671178,32.78245167,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3515",17482,"non-functional",-9.04519381,33.17015827,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3516",17489,"functional",-8.86640141,32.96539351,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3517",17540,"functional",-9.19459073,32.82083122,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3518",17558,"non-functional",-9.04215296,33.04741026,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3519",17658,"functional",-9.02006015,33.14454378,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3520",17776,"functional-needs-repair",-8.9229856,32.89272328,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3521",17822,"non-functional",-9.001033,33.04121062,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3522",17884,"non-functional",-8.92620367,32.99720365,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3523",18070,"non-functional",-8.78956148,32.84876563,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3524",18113,"functional",-9.22375491,32.82839372,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3525",18681,"functional",-9.11208969,32.82568519,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3526",18756,"non-functional",-9.06447874,33.00295343,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3527",18796,"non-functional",-9.14180822,32.88552387,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3528",18974,"non-functional",-8.77677508,32.71088276,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3529",19162,"non-functional",-9.13753089,33.15786649,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3530",19260,"non-functional",-9.05440058,33.17357549,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3531",19388,"functional",-8.98665571,32.8913547,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3532",19521,"non-functional",-9.02705943,32.80825704,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3533",19546,"non-functional",-9.09243461,32.74491523,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3534",19561,"non-functional",-9.04208956,33.06192281,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3535",19589,"functional-needs-repair",-8.8315181,32.79937155,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3536",19629,"non-functional",-8.98558824,32.82917874,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3537",19788,"non-functional",-8.91133846,32.82879166,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3538",20346,"non-functional",-9.03159591,32.87402847,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3539",20564,"non-functional",-9.13157102,32.85293253,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3540",20910,"functional",-8.98303781,32.85112722,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3541",21040,"non-functional",-8.94368594,33.01926201,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3542",21133,"functional",-9.09667551,32.86360883,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3543",21376,"functional",-8.78467624,32.91221121,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3544",21575,"non-functional",-9.15120589,32.81109285,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3545",21775,"functional",-8.98823636,32.77871816,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3546",21887,"functional",-9.08953802,32.82663124,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3547",21911,"non-functional",-9.04844285,33.04264707,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3548",21998,"non-functional",-9.09891283,32.75934636,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3549",22233,"functional",-8.99443184,32.78494347,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3550",22359,"functional",-8.94683315,32.85236886,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3551",22531,"non-functional",-9.04874387,32.84642559,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3552",22585,"non-functional",-8.9822197,32.76078187,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3553",22677,"non-functional",-8.93715028,33.15621801,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3554",22783,"non-functional",-8.92231944,33.08907605,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3555",22813,"functional",-9.08737008,32.50142116,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3556",22842,"functional",-9.11657285,32.87401639,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3557",22974,"functional",-9.03938398,32.86299701,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3558",23157,"functional",-9.22959636,32.83365398,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3559",23170,"functional",-9.061232,33.09570965,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3560",23354,"non-functional",-9.12358341,33.16137998,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3561",23378,"non-functional",-9.02495915,33.13263044,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3562",23401,"non-functional",-8.94662435,32.81536751,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3563",23424,"non-functional",-8.8010898,32.65746275,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3564",23460,"functional-needs-repair",-8.96151122,33.05594378,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3565",23486,"functional",-8.98636163,32.79961137,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3566",23594,"non-functional",-9.08661836,32.49860881,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3567",23711,"non-functional",-8.82240672,32.84804634,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3568",24039,"non-functional",-9.18285339,32.5573921,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3569",24114,"non-functional",-8.95506776,33.16708475,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3570",24122,"functional",-9.20625817,32.81830685,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3571",24303,"non-functional",-9.11056894,32.87343135,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3572",24507,"functional-needs-repair",-9.16103166,32.51382441,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3573",24531,"functional",-9.2739204,32.68327237,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3574",24597,"non-functional",-9.16254707,32.8943511,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3575",24790,"functional",-8.88371089,32.9734404,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3576",25127,"functional",-9.10536552,33.07218423,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3577",25209,"non-functional",-8.95709997,33.01842094,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3578",25244,"non-functional",-9.0761772,32.98256032,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3579",25286,"non-functional",-9.14746598,32.88690611,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3580",25294,"non-functional",-8.95732043,33.05249689,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3581",25346,"functional",-9.02086672,33.079607,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3582",25355,"non-functional",-9.06923162,32.75533272,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3583",25361,"non-functional",-9.00116803,33.02552272,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3584",25453,"non-functional",-9.16198293,32.94175594,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3585",25916,"functional-needs-repair",-8.99817382,33.11067334,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3586",26329,"functional",-9.00123699,32.87718116,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3587",26616,"functional",-8.9887468,32.79496562,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3588",26660,"functional",-9.06314743,32.85217927,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3589",26742,"non-functional",-8.92424207,32.97773891,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3590",26779,"functional",-9.16297212,32.50989897,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3591",26876,"functional",-9.10457624,33.09216142,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3592",26910,"non-functional",-8.98326919,32.7608144,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3593",26916,"functional",-9.04982112,32.84703621,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3594",27012,"non-functional",-9.23938201,32.87813255,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3595",27075,"functional",-9.09609168,33.03222785,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3596",27161,"non-functional",-8.95196433,32.94737132,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3597",27180,"functional",-8.92765531,32.71492138,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3598",27201,"non-functional",-9.06958638,33.13498498,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3599",27553,"functional",-8.93434917,33.07731135,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3600",27583,"functional-needs-repair",-9.16548145,32.83558272,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3601",27591,"non-functional",-9.09517124,33.03519235,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3602",27659,"functional",-9.18990442,32.9282248,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3603",27663,"non-functional",-9.08970818,32.49847615,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3604",27767,"functional",-9.05753932,33.09347335,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3605",27867,"functional",-9.21542409,32.85135955,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3606",27955,"functional",-9.0797788,32.85023048,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3607",28142,"non-functional",-9.05755222,33.08991901,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3608",28197,"non-functional",-8.80353483,32.70380156,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3609",28263,"non-functional",-9.14466838,32.85145672,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3610",28525,"non-functional",-8.98172568,32.84175426,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3611",28595,"non-functional",-9.01110969,32.84275429,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3612",28730,"non-functional",-8.85597279,32.98269249,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3613",28740,"functional-needs-repair",-9.03216574,33.10623082,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3614",28897,"non-functional",-9.15737657,32.94324013,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3615",29105,"functional",-8.84274659,32.82875273,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3616",29220,"functional",-9.04010593,33.10312174,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3617",29232,"non-functional",-8.92184778,32.87278736,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3618",29341,"non-functional",-9.07850276,32.77122853,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3619",29401,"functional",-9.09662854,33.10118726,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3620",29486,"non-functional",-8.79494904,32.66098591,"Mbeya","vwc","dry",0,"KKKT","KKKT"
"3621",29554,"non-functional",-9.20949826,32.82246494,"Mbeya","vwc","insufficient",0,"KKKT","KKKT"
"3622",29859,"functional",-9.10572101,32.74932107,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3623",30004,"non-functional",-9.0249513,33.07089281,"Mbeya","vwc","seasonal",0,"KKKT","KKKT"
"3624",30199,"functional",-9.0266461,33.10384544,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3625",30347,"non-functional",-9.07060252,32.98325722,"Mbeya","vwc","enough",0,"KKKT","KKKT"
"3626",30349,"functional",-9.15695648,32.8937673,"Mbeya","vwc","enough",0,"KKKT","KKKT"
